name,kind,outcome,message,secs,n_equations,n_states,n_algebraic,n_discrete,n_parameters,structural,n_blocks,n_coupled,largest_coupled,has_arrays,max_depth,n_functions
Modelica.Mechanics.MultiBody.Sensors.AbsolutePosition,Component,success,,0.273,19,0,20,0,2,singular,,,,false,3,3
Modelica.Mechanics.MultiBody.Sensors.AbsoluteSensor,Component,success,,0.690,183,0,186,13,68,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.AbsoluteVelocity,Component,success,,0.306,58,3,49,0,6,singular,,,,true,4,5
Modelica.Mechanics.MultiBody.Sensors.CutForce,Component,success,,1.000,205,0,206,13,64,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.CutForceAndTorque,Component,success,,1.343,229,0,226,17,69,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.CutTorque,Component,success,,0.989,205,0,206,13,64,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.Distance,Component,success,,0.657,185,0,190,13,59,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsoluteAngularVelocity,Internal,success,,0.273,5,0,10,0,1,singular,,,,false,2,1
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsolutePosition,Internal,success,,0.259,5,0,10,0,1,singular,,,,false,2,1
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutForce,Internal,success,,0.647,177,0,185,9,60,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutTorque,Internal,success,,0.664,177,0,185,9,60,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativeAngularVelocity,Internal,success,,0.285,9,0,17,0,1,singular,,,,false,2,5
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativePosition,Internal,success,,0.259,7,0,15,0,1,singular,,,,false,2,1
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformAbsoluteVector,Internal,success,,0.275,7,0,12,0,2,singular,,,,false,2,2
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformRelativeVector,Internal,success,,0.276,9,0,17,0,2,singular,,,,false,2,2
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteBaseSensor,Internal,success,,0.245,4,0,10,0,0,singular,,,,false,2,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteSensor,Internal,success,,0.238,0,0,5,0,0,singular,,,,false,2,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceBaseSensor,Internal,success,,0.615,176,0,185,9,58,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceSensor,Internal,success,,0.606,170,0,180,9,58,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeBaseSensor,Internal,success,,0.257,6,0,15,0,0,singular,,,,false,2,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeSensor,Internal,success,,0.236,0,0,10,0,0,singular,,,,false,2,0
Modelica.Mechanics.MultiBody.Sensors.Power,Component,success,,0.608,175,1,179,9,57,singular,,,,false,4,9
Modelica.Mechanics.MultiBody.Sensors.RelativeAngles,Component,success,,0.310,7,0,12,0,2,singular,,,,false,2,12
Modelica.Mechanics.MultiBody.Sensors.RelativeAngularVelocity,Component,success,,0.289,28,0,32,0,2,singular,,,,false,3,6
Modelica.Mechanics.MultiBody.Sensors.RelativePosition,Component,success,,0.264,26,0,30,0,2,singular,,,,false,3,3
Modelica.Mechanics.MultiBody.Sensors.RelativeSensor,Component,success,,0.608,190,0,196,13,69,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Sensors.RelativeVelocity,Component,success,,0.297,86,3,79,0,7,singular,,,,true,4,3
Modelica.Mechanics.MultiBody.Sensors.TransformAbsoluteVector,Component,success,,0.269,22,0,23,0,4,singular,,,,false,3,2
Modelica.Mechanics.MultiBody.Sensors.TransformRelativeVector,Component,success,,0.271,29,0,33,0,4,singular,,,,false,3,2
Modelica.Mechanics.MultiBody.UsersGuide.Contact,Component,success,,0.238,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.UsersGuide.Literature,Component,success,,0.229,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.ConnectionOfLineForces,Component,success,,0.254,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.FirstExample,Component,success,,0.240,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.AnalyticLoopHandling,Component,success,,0.237,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.Introduction,Component,success,,0.232,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.PlanarLoops,Component,success,,0.232,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.OverView,Component,success,,0.236,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Arrow,Component,success,,0.683,181,0,181,14,59,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Visualizers.Advanced.DoubleArrow,Component,success,,0.619,181,0,181,14,59,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Visualizers.Advanced.PipeWithScalarField,Component,success,,0.336,8,0,8,0,15,singular,,,,false,2,4
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Shape,Component,success,,0.244,12,0,12,0,1,singular,,,,false,1,2
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Surface,Component,success,,0.262,6,0,6,0,4,singular,,,,false,1,2
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Vector,Component,success,,0.250,5,0,5,3,1,singular,,,,false,1,2
Modelica.Mechanics.MultiBody.Visualizers.FixedArrow,Component,success,,0.621,181,0,184,14,60,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Visualizers.FixedFrame,Component,success,,1.067,325,0,328,15,73,singular,,,,false,4,8
Modelica.Mechanics.MultiBody.Visualizers.FixedShape,Component,success,,0.633,189,0,192,10,60,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Visualizers.FixedShape2,Component,success,,0.600,195,0,201,10,60,singular,,,,false,4,9
Modelica.Mechanics.MultiBody.Visualizers.Internal.FixedLines,Internal,success,,0.741,203,0,206,11,60,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Visualizers.Internal.Lines,Internal,success,,0.367,23,0,23,1,2,singular,,,,false,2,7
Modelica.Mechanics.MultiBody.Visualizers.PipeWithScalarField,Component,success,,0.796,182,0,185,9,83,singular,,,,false,4,9
Modelica.Mechanics.MultiBody.Visualizers.Rectangle,Component,success,,0.621,186,0,189,9,69,singular,,,,false,4,10
Modelica.Mechanics.MultiBody.Visualizers.SignalArrow,Component,success,,0.613,179,0,182,14,60,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Visualizers.Torus,Component,success,,0.603,181,0,184,9,70,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.Visualizers.VoluminousWheel,Component,success,,0.676,190,0,193,9,77,singular,,,,false,4,7
Modelica.Mechanics.MultiBody.World,Component,success,,0.555,168,0,170,9,57,singular,,,,false,3,7
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor,Component,success,,0.249,17,0,14,0,6,singular,,,,false,2,1
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_phi,Component,success,,0.234,3,0,3,0,1,ok,3,0,0,false,1,0
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_w,Component,success,,0.239,4,0,4,0,1,ok,4,0,0,false,1,1
Modelica.Mechanics.Rotational.Components.BearingFriction,Component,success,,0.310,16,2,14,6,11,singular,,,,false,1,4
Modelica.Mechanics.Rotational.Components.Brake,Component,success,,0.303,18,2,16,6,14,singular,,,,false,1,4
Modelica.Mechanics.Rotational.Components.Clutch,Component,success,,0.297,17,2,15,6,14,singular,,,,false,1,4
Modelica.Mechanics.Rotational.Components.Damper,Component,success,,0.243,9,2,7,0,3,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.Disc,Component,success,,0.235,5,0,5,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.ElastoBacklash,Component,success,,0.237,12,2,10,1,9,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.ElastoBacklash2,Component,success,,0.239,12,2,10,1,9,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.Fixed,Component,success,,0.232,2,0,2,0,1,ok,2,0,0,false,1,0
Modelica.Mechanics.Rotational.Components.Gearbox,Component,success,,0.345,62,6,56,8,35,singular,,,,false,2,6
Modelica.Mechanics.Rotational.Components.GeneralAngleToTorqueAdaptor,Component,success,,0.241,9,2,5,0,10,singular,,,,false,1,1
Modelica.Mechanics.Rotational.Components.GeneralTorqueToAngleAdaptor,Component,success,,0.242,11,2,5,0,10,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.IdealGear,Component,success,,0.237,7,0,7,0,2,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.IdealGearR2T,Component,success,,0.247,16,0,16,0,5,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Components.IdealPlanetary,Component,success,,0.237,6,0,6,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.IdealRollingWheel,Component,success,,0.249,16,0,16,0,5,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Components.Inertia,Component,success,,0.240,7,2,5,0,1,ok,7,0,0,false,1,0
Modelica.Mechanics.Rotational.Components.InitializeFlange,Component,success,,0.250,16,4,12,0,3,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_a_start,Component,success,,0.232,3,2,1,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_flange_tau,Component,success,,0.231,2,0,2,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_phi_start,Component,success,,0.231,2,0,2,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_w_start,Component,success,,0.237,2,1,1,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.LossyGear,Component,success,,0.308,33,2,31,8,13,singular,,,,false,1,6
Modelica.Mechanics.Rotational.Components.OneWayClutch,Component,success,,0.295,15,2,13,5,15,singular,,,,false,1,4
Modelica.Mechanics.Rotational.Components.RelativeStates,Component,success,,0.237,7,2,5,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.Spring,Component,success,,0.241,6,0,6,0,2,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.SpringDamper,Component,success,,0.239,11,2,9,0,5,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Components.TorqueToAngleAdaptor,Component,success,,0.239,7,2,3,0,2,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Examples.Backlash,Examples,success,,0.265,62,12,50,1,28,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Examples.CompareBrakingTorque,Examples,success,,0.282,52,12,40,1,27,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Examples.CoupledClutches,Examples,success,,0.404,94,14,76,16,67,singular,,,,false,2,5
Modelica.Mechanics.Rotational.Examples.EddyCurrentBrake,Examples,success,,0.268,25,4,20,1,16,singular,,,,false,2,2
Modelica.Mechanics.Rotational.Examples.ElasticBearing,Examples,success,,0.271,63,9,50,1,19,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Examples.First,Examples,success,,0.268,54,8,45,1,25,singular,,,,false,2,1
Modelica.Mechanics.Rotational.Examples.FirstGrounded,Examples,success,,0.271,50,8,41,1,25,singular,,,,false,2,1
Modelica.Mechanics.Rotational.Examples.Friction,Examples,success,,0.376,90,12,69,11,51,singular,,,,false,2,5
Modelica.Mechanics.Rotational.Examples.GenerationOfFMUs,Examples,success,,0.314,206,17,161,1,61,singular,,,,false,4,3
Modelica.Mechanics.Rotational.Examples.HeatLosses,Examples,success,,0.555,219,28,185,27,103,singular,,,,false,2,8
Modelica.Mechanics.Rotational.Examples.LossyGearDemo1,Examples,success,,0.344,69,8,56,8,28,singular,,,,false,2,7
Modelica.Mechanics.Rotational.Examples.LossyGearDemo2,Examples,success,,0.381,87,10,72,13,38,singular,,,,false,2,7
Modelica.Mechanics.Rotational.Examples.LossyGearDemo3,Examples,success,,0.340,60,6,49,8,23,singular,,,,false,2,6
Modelica.Mechanics.Rotational.Examples.OneWayClutch,Examples,success,,0.327,37,6,29,7,34,singular,,,,false,2,5
Modelica.Mechanics.Rotational.Examples.OneWayClutchDisengaged,Examples,success,,0.331,42,7,33,5,27,singular,,,,false,2,5
Modelica.Mechanics.Rotational.Examples.RollingWheel,Examples,success,,0.262,41,5,36,1,17,singular,,,,false,3,0
Modelica.Mechanics.Rotational.Examples.SimpleGearShift,Examples,success,,0.376,76,9,61,11,43,singular,,,,false,2,4
Modelica.Mechanics.Rotational.Examples.Utilities.DirectInertia,Examples,success,,0.241,22,4,13,0,5,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Examples.Utilities.InverseInertia,Examples,success,,0.263,28,2,22,0,8,singular,,,,false,3,1
Modelica.Mechanics.Rotational.Examples.Utilities.Spring,Examples,failed:ToDae,"unbalanced model: 32 equations, 34 unknowns (balance = -2)",0.255,,,,,,,,,,false,0,
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamper,Examples,success,,0.259,48,1,39,0,17,singular,,,,false,3,1
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamperNoRelativeStates,Examples,success,,0.246,10,1,9,0,4,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Icons.Clutch,Icons,success,,0.227,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.Icons.Gear,Icons,success,,0.231,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.Icons.Gearbox,Icons,success,,0.230,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.Interfaces.InternalSupport,Interfaces,success,,0.227,3,0,3,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialAbsoluteSensor,Interfaces,success,,0.233,2,0,2,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialCompliant,Interfaces,success,,0.238,5,0,6,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialCompliantWithRelativeStates,Interfaces,success,,0.240,7,2,6,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryOneFlangeAndSupport2,Interfaces,success,,0.236,2,0,3,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryRotationalToTranslational,Interfaces,success,,0.254,14,0,16,0,4,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryTwoFlangesAndSupport2,Interfaces,success,,0.241,3,0,5,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialFriction,Interfaces,success,,0.238,1,0,5,6,5,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialOneFlangeAndSupport,Interfaces,success,,0.244,5,0,6,0,2,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Interfaces.PartialRelativeSensor,Interfaces,success,,0.235,3,0,4,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialTorque,Interfaces,success,,0.237,3,0,4,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlanges,Interfaces,success,,0.239,2,0,4,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlangesAndSupport,Interfaces,success,,0.243,6,0,8,0,2,singular,,,,false,2,0
Modelica.Mechanics.Rotational.Sensors.AccSensor,Component,success,,0.233,4,2,1,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.AngleSensor,Component,success,,0.236,3,0,2,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.MultiSensor,Component,success,,0.234,7,1,3,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.PowerSensor,Component,success,,0.237,5,1,3,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.RelAccSensor,Component,success,,0.231,7,2,4,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.RelAngleSensor,Component,success,,0.234,5,0,4,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.RelSpeedSensor,Component,success,,0.232,6,1,4,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.SpeedSensor,Component,success,,0.240,3,1,1,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sensors.TorqueSensor,Component,success,,0.240,5,0,4,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sources.Accelerate,Component,success,,0.233,6,2,4,0,1,ok,6,0,0,false,1,0
Modelica.Mechanics.Rotational.Sources.ConstantSpeed,Component,success,,0.243,5,1,4,0,2,ok,5,0,0,false,1,0
Modelica.Mechanics.Rotational.Sources.ConstantTorque,Component,success,,0.241,6,1,5,0,2,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sources.EddyCurrentTorque,Component,success,,0.252,10,1,9,0,9,ok,10,0,0,false,1,2
Modelica.Mechanics.Rotational.Sources.InverseSpeedDependentTorque,Component,success,,0.235,6,1,5,1,6,ok,6,0,0,false,1,0
Modelica.Mechanics.Rotational.Sources.LinearSpeedDependentTorque,Component,success,,0.235,6,1,5,0,4,ok,6,0,0,false,1,0
Modelica.Mechanics.Rotational.Sources.Move,Component,success,,0.254,4,0,4,0,1,ok,4,0,0,false,1,1
Modelica.Mechanics.Rotational.Sources.Position,Component,success,,0.244,6,2,4,0,4,ok,6,0,0,false,1,0
Modelica.Mechanics.Rotational.Sources.QuadraticSpeedDependentTorque,Component,success,,0.236,6,1,5,0,4,ok,6,0,0,false,1,0
Modelica.Mechanics.Rotational.Sources.SignTorque,Component,success,,0.251,6,1,5,0,4,ok,6,0,0,false,1,1
Modelica.Mechanics.Rotational.Sources.Speed,Component,success,,0.235,6,2,4,0,4,ok,6,0,0,false,1,0
Modelica.Mechanics.Rotational.Sources.Torque,Component,success,,0.234,3,0,3,0,1,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sources.Torque2,Component,success,,0.238,4,0,4,0,0,singular,,,,false,1,0
Modelica.Mechanics.Rotational.Sources.TorqueStep,Component,success,,0.233,5,0,5,1,5,singular,,,,false,1,0
Modelica.Mechanics.Rotational.UsersGuide.Contact,Component,success,,0.228,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.FlangeConnectors,Component,success,,0.225,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.ModelingOfFriction,Component,success,,0.231,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.Overview,Component,success,,0.232,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.References,Component,success,,0.234,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.RequirementsForSimulationTool,Component,success,,0.240,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.SignConventions,Component,success,,0.235,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.StateSelection,Component,success,,0.231,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.SupportTorques,Component,success,,0.234,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Mechanics.Rotational.UsersGuide.UserDefinedComponents,Component,success,,0.236,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
