name,kind,outcome,message,checks_failed,n_violations
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.InductionMachines.IMS_Characteristics,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMEE_Generator,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_CurrentSource,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_FieldWeakening,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_MTPA,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMPM_OpenCircuit,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.BasicMachines.SynchronousMachines.SMR_CurrentSource,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.Components.EddyCurrentLosses,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.Components.PolyphaseInductance,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.ExampleUtilities.FieldWeakeningController,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Examples.ExampleUtilities.SpacePhasorLimiter,Examples,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Interfaces.TwoPort,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Interfaces.TwoPortElementary,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Interfaces.TwoPortExtended,Interfaces,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Losses.PermanentMagnetLosses,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Losses.StrayLoad,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.MagneticFluxSensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.MagneticPotentialDifferenceSensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.MagneticPotentialSensor,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sensors.RotorDisplacementAngle,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.ConstantFlux,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.ConstantMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.SignalFlux,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Sources.SignalMagneticPotentialDifference,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.Concept,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.Contact,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.References,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.ReleaseNotes,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.CurrentController,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.MultiTerminalBox,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.SwitchYD,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.SwitchedRheostat,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.TerminalBox,Component,ok,,,0
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.VfController,Component,ok,,,0
Modelica.Math.FastFourierTransform.Examples.RealFFT1,Examples,ok,,,0
Modelica.Math.FastFourierTransform.Examples.RealFFT2,Examples,ok,,,0
Modelica.Math.Nonlinear.Examples.QuadratureLobatto3,Examples,ok,,,0
Modelica.Math.Random.Examples.GenerateRandomNumbers,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Constraints.PrismaticConstraint,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Constraints.RevoluteConstraint,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Constraints.SphericalConstraint,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Constraints.UniversalConstraint,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.DoublePendulum,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.DoublePendulumInitTip,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.ForceAndTorque,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.FreeBody,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.HeatLosses,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.InitSpringConstant,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.LineForceWithTwoMasses,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.Pendulum,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.PendulumWithSpringDamper,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravity,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.PointMass,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.SystemWithStandardBodies,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.SystemWithStandardBodies.PointMass,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheel,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheelSetDriving,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheelSetPulling,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringDamperSystem,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringMassSystem,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringWithMass,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.Surfaces,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.ThreeSprings,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Elementary.UserDefinedGravityField,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1a,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b_analytic,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.EngineV6_analytic,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar1,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar2,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar_analytic,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarFourbar,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarLoops_analytic,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.CylinderBase,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder_analytic_CAD,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1Base,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1bBase,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.EngineV6_analytic,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.EngineV6_analytic.Cylinder,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.GasForce2,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.ActuatedDrive,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.BevelGear1D,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GearConstraint,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GyroscopicEffects,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.MovingActuatedDrive,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.FullRobot,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.OneAxis,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType1,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType2,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Controller,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType1,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType2,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.MechanicalStructure,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Motor,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning1,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning6,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathToAxisControlBus,Examples,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Damper,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Force,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.ForceAndTorque,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Internal.BasicForce,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Internal.BasicTorque,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldForce,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldTorque,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Internal.ZeroForceAndTorque,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Forces.LineForceWithMass,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.LineForceWithTwoMasses,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Spring,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.SpringDamperParallel,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.SpringDamperSeries,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.Torque,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.WorldForce,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.WorldForceAndTorque,Component,ok,,,0
Modelica.Mechanics.MultiBody.Forces.WorldTorque,Component,ok,,,0
Modelica.Mechanics.MultiBody.Icons.Surface,Icons,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.FlangeWithBearingAdaptor,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.LineForceBase,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialAbsoluteSensor,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialElementaryJoint,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialForce,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialLineForce,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_a,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_b,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialRelativeSensor,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFrames,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFramesDoubleSize,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.PartialVisualizer,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Interfaces.ZeroPosition,Interfaces,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRP,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRR,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSP,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSR,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUPS,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSP,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSR,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Constraints.Prismatic,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Constraints.Revolute,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Constraints.Spherical,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Constraints.Universal,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Cylindrical,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.FreeMotion,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.FreeMotionScalarInit,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.GearConstraint,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngle,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngularVelocity,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Internal.InitPosition,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Internal.PrismaticWithLengthConstraint,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Internal.RevoluteWithLengthConstraint,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Internal.RollingConstraintVerticalWheel,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Planar,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Prismatic,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Revolute,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.RevolutePlanarLoopConstraint,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.RollingWheel,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.RollingWheelSet,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Spherical,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.SphericalSpherical,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.Universal,Component,ok,,,0
Modelica.Mechanics.MultiBody.Joints.UniversalSpherical,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.BevelGear1D,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.BevelGear1D.Housing,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.Body,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.BodyBox,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.BodyCylinder,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.BodyShape,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.Fixed,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.FixedRotation,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.FixedTranslation,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.Mounting1D,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.Mounting1D.Housing,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.PointMass,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.RollingWheel,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.RollingWheelSet,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.Rotor1D,Component,ok,,,0
Modelica.Mechanics.MultiBody.Parts.Rotor1D.RotorWith3DEffects,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngles,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngularVelocity,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.AbsolutePosition,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.AbsoluteSensor,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.AbsoluteVelocity,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.CutForce,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.CutForceAndTorque,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.CutTorque,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Distance,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsoluteAngularVelocity,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsolutePosition,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutForce,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutTorque,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativeAngularVelocity,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativePosition,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformAbsoluteVector,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformRelativeVector,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteBaseSensor,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteSensor,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceBaseSensor,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceSensor,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeBaseSensor,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeSensor,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.Power,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.RelativeAngles,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.RelativeAngularVelocity,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.RelativePosition,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.RelativeSensor,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.RelativeVelocity,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.TransformAbsoluteVector,Component,ok,,,0
Modelica.Mechanics.MultiBody.Sensors.TransformRelativeVector,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Contact,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Literature,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.ConnectionOfLineForces,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.FirstExample,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.AnalyticLoopHandling,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.Introduction,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.PlanarLoops,Component,ok,,,0
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.OverView,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Arrow,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Advanced.DoubleArrow,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Advanced.PipeWithScalarField,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Shape,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Surface,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Vector,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.FixedArrow,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.FixedFrame,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.FixedShape,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.FixedShape2,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Internal.FixedLines,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Internal.Lines,Internal,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.PipeWithScalarField,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Rectangle,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.SignalArrow,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.Torus,Component,ok,,,0
Modelica.Mechanics.MultiBody.Visualizers.VoluminousWheel,Component,ok,,,0
Modelica.Mechanics.MultiBody.World,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_phi,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_w,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.BearingFriction,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Brake,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Clutch,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Damper,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Disc,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.ElastoBacklash,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.ElastoBacklash2,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Fixed,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Gearbox,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.GeneralAngleToTorqueAdaptor,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.GeneralTorqueToAngleAdaptor,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.IdealGear,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.IdealGearR2T,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.IdealPlanetary,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.IdealRollingWheel,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Inertia,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.InitializeFlange,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_a_start,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_flange_tau,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_phi_start,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_w_start,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.LossyGear,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.OneWayClutch,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.RelativeStates,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.Spring,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.SpringDamper,Component,ok,,,0
Modelica.Mechanics.Rotational.Components.TorqueToAngleAdaptor,Component,ok,,,0
Modelica.Mechanics.Rotational.Examples.Backlash,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.CompareBrakingTorque,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.CoupledClutches,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.EddyCurrentBrake,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.ElasticBearing,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.First,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.FirstGrounded,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.Friction,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.GenerationOfFMUs,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.HeatLosses,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.LossyGearDemo1,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.LossyGearDemo2,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.LossyGearDemo3,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.OneWayClutch,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.OneWayClutchDisengaged,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.RollingWheel,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.SimpleGearShift,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.Utilities.DirectInertia,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.Utilities.InverseInertia,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.Utilities.Spring,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamper,Examples,ok,,,0
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamperNoRelativeStates,Examples,ok,,,0
Modelica.Mechanics.Rotational.Icons.Clutch,Icons,ok,,,0
Modelica.Mechanics.Rotational.Icons.Gear,Icons,ok,,,0
Modelica.Mechanics.Rotational.Icons.Gearbox,Icons,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.InternalSupport,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialAbsoluteSensor,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialCompliant,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialCompliantWithRelativeStates,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryOneFlangeAndSupport2,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryRotationalToTranslational,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryTwoFlangesAndSupport2,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialFriction,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialOneFlangeAndSupport,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialRelativeSensor,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialTorque,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlanges,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlangesAndSupport,Interfaces,ok,,,0
Modelica.Mechanics.Rotational.Sensors.AccSensor,Component,ok,,,0
Modelica.Mechanics.Rotational.Sensors.AngleSensor,Component,ok,,,0
Modelica.Mechanics.Rotational.Sensors.MultiSensor,Component,ok,,,0
Modelica.Mechanics.Rotational.Sensors.PowerSensor,Component,ok,,,0
Modelica.Mechanics.Rotational.Sensors.RelAccSensor,Component,ok,,,0
Modelica.Mechanics.Rotational.Sensors.RelAngleSensor,Component,ok,,,0
Modelica.Mechanics.Rotational.Sensors.RelSpeedSensor,Component,ok,,,0
Modelica.Mechanics.Rotational.Sensors.SpeedSensor,Component,ok,,,0
